arm,case_id,cycle,assessment_available,assessment_status,assessment_reason,source_relative_path,source_sha256
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,7,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_007/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,8,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_008/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,9,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_009/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,10,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_010/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,11,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_011/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,12,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_012/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,13,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_013/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,14,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_014/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,15,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_015/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,16,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_016/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,17,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_017/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,18,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_018/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,19,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_019/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,20,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_020/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,avast@ep-stats__95f8d93e__fastapi__sanic,21,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/avast@ep-stats__95f8d93e__fastapi__sanic/artifacts/cycles/cycle_021/test_results/post_migration_assessment.json,65238e92106c4129800c0435f802bdbe7516513bc99c023b0773adb7bda9cc4c
docs_enabled,beancount@beanquery__51ad2619__click__plac,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/beancount@beanquery__51ad2619__click__plac/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,15d811762ec9d844fa2c9275f5eaeae0c3c1678b41a9ff12ad2703a2893e3640
docs_enabled,beancount@beanquery__51ad2619__click__plac,2,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/beancount@beanquery__51ad2619__click__plac/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,15d811762ec9d844fa2c9275f5eaeae0c3c1678b41a9ff12ad2703a2893e3640
docs_enabled,beancount@beanquery__51ad2619__click__plac,3,True,fail,migration_generation_failed,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/beancount@beanquery__51ad2619__click__plac/artifacts/cycles/cycle_003/test_results/post_migration_assessment.json,ef148d47ee388e49f53bac92269251bbec6294af14e0676e73d2e5adab235d8e
docs_enabled,bellshade@openseries__59b7a6d7__colorama__termcolor,1,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/bellshade@openseries__59b7a6d7__colorama__termcolor/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,1aba6b76a05ed777d29552f18bc9b73ad00eb4474d02652e8e0c4a2078806bc5
docs_enabled,blackrock@ingen__a6977a33__aiohttp__httpx,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blackrock@ingen__a6977a33__aiohttp__httpx/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,e83a309c7b0e267846bed0d96bad1d37d5171ffc621732de93b44a0aa19515e3
docs_enabled,blackrock@ingen__a6977a33__aiohttp__httpx,2,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blackrock@ingen__a6977a33__aiohttp__httpx/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,0ace2840b1083766596c4f427fb8a07898b5a14b311f8801411b11e7cf238940
docs_enabled,blingenf@copydetect__ba072818__jinja2__mako,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blingenf@copydetect__ba072818__jinja2__mako/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,1683aebce24982c96af00ac7ddd6b4a119433053e64a1745fcde42f8f905850a
docs_enabled,blingenf@copydetect__ba072818__jinja2__mako,2,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blingenf@copydetect__ba072818__jinja2__mako/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,93e7e8747913ce51c38cfc08e6c76e389d930528bc715afe40b2eac8e2da251c
docs_enabled,blingenf@copydetect__ba072818__pygments__rich,1,True,fail,after_validation_anomaly,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blingenf@copydetect__ba072818__pygments__rich/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,4753f85fd6969d68bb23b13c91e3dd0c3e77794a58143a0fa83fb3e2731b7943
docs_enabled,blingenf@copydetect__ba072818__pygments__rich,2,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blingenf@copydetect__ba072818__pygments__rich/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,e1379970c2f0bd795e2c404e3c9a177bb61db55ad8affd0f0c9374ddf1ffdaf3
docs_enabled,blingenf@copydetect__ba072818__tqdm__progressbar2,1,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blingenf@copydetect__ba072818__tqdm__progressbar2/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,57dae484ab0717b611144ccc32167e0fcde327598b59dc71515a7a970a7c964e
docs_enabled,blockchain-technology-lab@consensus-decentralization__f6dbfbbf__matplotlib__plotly,1,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blockchain-technology-lab@consensus-decentralization__f6dbfbbf__matplotlib__plotly/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,d3c7ffb5c54f1c75ae88f705761240044dc3afcf8d3e1021f46f5010c3658641
docs_enabled,blurstudio@hab__177503df__pygments__rich,1,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/blurstudio@hab__177503df__pygments__rich/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,52a85f2c7c798a23b7cffa6b63ea7c25f1b6ec975762093ae8b2ba327ab7a41c
docs_enabled,bormando@selenium-tools__52667925__urllib3__aiohttp,1,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/bormando@selenium-tools__52667925__urllib3__aiohttp/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,37118c111625f0885bf3203e96f22b4d2383eb65512278e0a7cc289c670b240e
docs_enabled,bormando@selenium-tools__52667925__urllib3__httpx,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/bormando@selenium-tools__52667925__urllib3__httpx/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,057342c645f0b1b3a7c1d05664ae8a42f79b591ba65d157eff4a9e65d4d0d734
docs_enabled,bormando@selenium-tools__52667925__urllib3__httpx,2,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/bormando@selenium-tools__52667925__urllib3__httpx/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,057342c645f0b1b3a7c1d05664ae8a42f79b591ba65d157eff4a9e65d4d0d734
docs_enabled,bormando@selenium-tools__52667925__urllib3__httpx,3,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/bormando@selenium-tools__52667925__urllib3__httpx/artifacts/cycles/cycle_003/test_results/post_migration_assessment.json,4dbc3558e87b43b9ee03cebd2a7f6f50e46de8d354508b3979b1a5bdf056c46a
docs_enabled,bormando@selenium-tools__52667925__urllib3__httpx,4,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/bormando@selenium-tools__52667925__urllib3__httpx/artifacts/cycles/cycle_004/test_results/post_migration_assessment.json,a9811de28cfa7882d9f9d7ab715b85a0041780f2d3846bd5a3296aa0d7da456c
docs_enabled,capitalone@edgetest__dfc8b73c__click__plac,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__click__plac/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,ab716f20d3f3f9a6cd5e5dc1513514069cb5967d63890f1482e406b2d933fd2b
docs_enabled,capitalone@edgetest__dfc8b73c__click__plac,2,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__click__plac/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,ab716f20d3f3f9a6cd5e5dc1513514069cb5967d63890f1482e406b2d933fd2b
docs_enabled,capitalone@edgetest__dfc8b73c__click__plac,3,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__click__plac/artifacts/cycles/cycle_003/test_results/post_migration_assessment.json,fd6909d671fca067ab3152e8590758a049bf1169c1baaf87bc51bb5f9c0caf71
docs_enabled,capitalone@edgetest__dfc8b73c__click__typer,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__click__typer/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,c74eac5eb4e3bd58e9e2e12bc52fcef682a511dfbf7444e9f68f0e06b3de9449
docs_enabled,capitalone@edgetest__dfc8b73c__click__typer,2,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__click__typer/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,06e96fbaf83f80bfdecf95f68cdb23d59c2ce6fc0cdee97a261ec3775a22492e
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__prettytable,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__prettytable/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,9b1ea45a90882457c6c92e60106edca626bf92d4f1056533cdefcd4014241b38
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__prettytable,2,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__prettytable/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,9b1ea45a90882457c6c92e60106edca626bf92d4f1056533cdefcd4014241b38
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__prettytable,3,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__prettytable/artifacts/cycles/cycle_003/test_results/post_migration_assessment.json,9b1ea45a90882457c6c92e60106edca626bf92d4f1056533cdefcd4014241b38
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__prettytable,4,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__prettytable/artifacts/cycles/cycle_004/test_results/post_migration_assessment.json,5f90086e1625a159e0b78f7812a6b53048a13bc165a2b889967f27dd10f22d10
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__rich,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__rich/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,47b13de93c89cb8cc2c3c1039a209ae8bf2087da98781bdd60becc34951200d9
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__rich,2,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__rich/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,47b13de93c89cb8cc2c3c1039a209ae8bf2087da98781bdd60becc34951200d9
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__rich,3,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__rich/artifacts/cycles/cycle_003/test_results/post_migration_assessment.json,47b13de93c89cb8cc2c3c1039a209ae8bf2087da98781bdd60becc34951200d9
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__rich,4,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__rich/artifacts/cycles/cycle_004/test_results/post_migration_assessment.json,47b13de93c89cb8cc2c3c1039a209ae8bf2087da98781bdd60becc34951200d9
docs_enabled,capitalone@edgetest__dfc8b73c__tabulate__rich,5,True,pass,ok,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/capitalone@edgetest__dfc8b73c__tabulate__rich/artifacts/cycles/cycle_005/test_results/post_migration_assessment.json,efffcac6a11f139d1517efe95cd8d28e205f445dda9cd77e3d7d506576df3933
docs_enabled,chrispappalardo@eparse__6f799d21__click__typer,1,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/chrispappalardo@eparse__6f799d21__click__typer/artifacts/cycles/cycle_001/test_results/post_migration_assessment.json,e473cdd0af02555e5a15ff3f89ed22cf12f5e747d8ae349558bef048dedf4618
docs_enabled,chrispappalardo@eparse__6f799d21__click__typer,2,True,fail,post_migration_regressions,pair_capped_mini_20cycle/runs/api_docs_editpair_gpt54mini_fixed_test_policy_20repairs_rerun_001/workspaces/chrispappalardo@eparse__6f799d21__click__typer/artifacts/cycles/cycle_002/test_results/post_migration_assessment.json,e473cdd0af02555e5a15ff3f89ed22cf12f5e747d8ae349558bef048dedf4618
